model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
bartx,0.0676691729323308,0.391304347826087,0.037037037037037,0.0151515151515151,0.0909090909090909,0.0082644628099173,0.0601503759398496,0.3478260869565217,0.0329218106995884,7.391292690561497e-06,6.749858745452688e-06,4.016400556380586e-06,2.099730494951348e-06,0.0508474576271186,24027.55370252425,0.0084332833583208
bartx,0.1775700934579439,0.8636363636363636,0.0989583333333333,0.1037735849056603,0.5238095238095238,0.0575916230366492,0.1308411214953271,0.6363636363636364,0.0729166666666666,8.612698141160012e-05,8.458237504122998e-05,7.44764289324077e-05,6.65367495717456e-05,0.1111111111111111,5382.504637943861,0.0197210197210197
bartx,0.0517647058823529,0.7857142857142857,0.0267639902676399,0.0189125295508274,0.3076923076923077,0.0097560975609756,0.0376470588235294,0.5714285714285714,0.0194647201946472,1.3180999949653267e-14,1.3002878328712007e-14,1.1555945161339851e-14,8.238124968533293e-15,0.0350194552529182,2750646642952.645,0.0098892277181289
bartx,0.1444043321299639,0.8333333333333334,0.0790513833992094,0.0509090909090909,0.3043478260869565,0.0277777777777777,0.0794223826714801,0.4583333333333333,0.0434782608695652,3.5492697582088365e-05,3.465875462465813e-05,2.9620238171098452e-05,2.4784011496007503e-05,0.1,26021.19472532388,0.0134359780016391
bartx,0.0970873786407767,0.5263157894736842,0.053475935828877,0.0196078431372549,0.1111111111111111,0.010752688172043,0.058252427184466,0.3157894736842105,0.0320855614973262,0.0002179958607461,0.0002047265474833,0.0001357693518681,8.102501018881902e-05,0.0571428571428571,53228.69667992058,0.0082670906200317
bartx,0.1052631578947368,0.3333333333333333,0.0625,0.0,0.0,0.0,0.0631578947368421,0.2,0.0375,0.0025973895515123,0.0020522584110714,0.001063958853666,0.0004758163529182,0.0266666666666666,345.9014286428393,0.0027399866206341
bartx,0.1234567901234568,0.6666666666666666,0.0680272108843537,0.05,0.2857142857142857,0.0273972602739726,0.0987654320987654,0.5333333333333333,0.0544217687074829,1.4102274646075435e-05,1.3144804420105053e-05,1.0038312476957518e-05,8.413086730298335e-06,0.0608695652173913,14764.781565577268,0.0175925925925925
bartx,0.1416666666666667,0.7727272727272727,0.0779816513761468,0.0504201680672269,0.2857142857142857,0.0276497695852534,0.1083333333333333,0.5909090909090909,0.0596330275229357,1.6861524464372468e-05,1.653726437851915e-05,1.293262556005267e-05,9.257307549067235e-06,0.0884353741496598,15311.563961345477,0.0100771869639794
bartx,0.0521739130434782,0.5625,0.0273556231003039,0.0058309037900874,0.0666666666666666,0.0030487804878048,0.0405797101449275,0.4375,0.0212765957446808,3.2303544468805166e-11,2.932821800457312e-11,2.2397124165038248e-11,1.3532565926121085e-11,0.0260869565217391,8447554744.962584,0.0102678571428571
bartx,0.0491803278688524,0.9,0.0252808988764044,0.0328767123287671,0.631578947368421,0.0168776371308016,0.0491803278688524,0.9,0.0252808988764044,8.225584296302016e-17,8.073258661185312e-17,7.303088861202723e-17,6.440787703708182e-17,0.0375,1.0486749354528988e+16,0.009195776940771
bartx,0.0288753799392097,1.0,0.0146491904394757,0.015220700152207,0.5555555555555556,0.007716049382716,0.0212765957446808,0.7368421052631579,0.0107941403238242,1.7895876687914889e-29,1.7895876687914889e-29,1.7736092074629938e-29,1.6928532002081657e-29,0.0258358662613981,4.856164724902906e+28,0.0109355606136086
bartx,0.0782122905027933,0.84,0.041015625,0.0261682242990654,0.2916666666666667,0.0136986301369863,0.0446927374301676,0.48,0.0234375,7.8602794006203e-10,7.575486668713767e-10,6.483296147956891e-10,5.432840173958148e-10,0.0481099656357388,504965162.6456647,0.0087824351297405
bartx,0.0447204968944099,0.9473684210526316,0.0229007633587786,0.037359900373599,0.8333333333333334,0.019108280254777,0.0447204968944099,0.9473684210526316,0.0229007633587786,1.042370845959663e-20,1.0316247547642026e-20,1.0097967570234236e-20,9.765368977937896e-21,0.0350467289719626,1.906991946171452e+17,0.0095116095917214
bartx,0.0260869565217391,1.0,0.013215859030837,0.0174216027874564,0.7142857142857143,0.0088183421516754,0.0208695652173913,0.8,0.0105726872246696,3.018815705695749e-29,3.018815705695749e-29,2.92348468341062e-29,2.8582404022012937e-29,0.0269749518304431,3.869771458001516e+31,0.0070988672925738
