model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
bartx,0.0417910447761194,0.7368421052631579,0.021505376344086,0.0059880239520958,0.1111111111111111,0.003076923076923,0.0328358208955223,0.5789473684210527,0.0168970814132104,6.725846835004546e-14,6.337242351204282e-14,5.0924268893605844e-14,3.4279119514142444e-14,0.037037037037037,327023330566524.8,0.0087857438872772
bartx,0.0521042084168336,0.6842105263157895,0.0270833333333333,0.0080482897384305,0.1111111111111111,0.0041753653444676,0.0400801603206412,0.5263157894736842,0.0208333333333333,3.5189039309827587e-09,3.408938183139547e-09,2.853914211741922e-09,2.094585673204023e-09,0.0343511450381679,61487839663.423546,0.0122658340767172
bartx,0.1201201201201201,0.8,0.0649350649350649,0.0302114803625377,0.2083333333333333,0.01628664495114,0.084084084084084,0.56,0.0454545454545454,2.1672481820543463e-06,2.074481741627429e-06,1.5878397335564038e-06,1.073965840069742e-06,0.0732984293193717,176310.16074634227,0.0169536423841059
bartx,0.0211320754716981,0.7368421052631579,0.010719754977029,0.0045351473922902,0.1666666666666666,0.0022988505747126,0.0181132075471698,0.631578947368421,0.009188361408882,7.284634941258794e-30,6.943636083411803e-30,6.046574797209618e-30,4.3002762869520384e-30,0.02,4.370973779927799e+28,0.0135049886436427
bartx,0.0521172638436482,0.8,0.0269360269360269,0.0163398692810457,0.2631578947368421,0.0084317032040472,0.0358306188925081,0.55,0.0185185185185185,2.086604165709753e-14,1.9299522013171293e-14,1.7311086411814253e-14,1.4293557587736537e-14,0.0376344086021505,110201688352527.6,0.0110729285987017
bartx,0.1333333333333333,0.75,0.073170731707317,0.0717488789237668,0.4210526315789473,0.0392156862745098,0.1066666666666666,0.6,0.0585365853658536,3.031565980086017e-05,2.884402582994463e-05,2.288535102613954e-05,1.890976799459595e-05,0.0921985815602836,25591.102206689706,0.017487684729064
bartx,0.0952380952380952,0.4,0.054054054054054,0.0,0.0,0.0,0.0634920634920634,0.2666666666666666,0.036036036036036,0.0040622613289301,0.0033842915859349,0.0023479589355864,0.0013859479828114,0.0581395348837209,1172.2340677032946,0.010062893081761
bartx,0.1216216216216216,0.6,0.0676691729323308,0.0,0.0,0.0,0.0675675675675675,0.3333333333333333,0.037593984962406,8.083020685443565e-05,7.018281411479755e-05,4.955891698457196e-05,3.275197992023886e-05,0.0458715596330275,5806.1133463149945,0.004465182964711
bartx,0.1004566210045662,0.9166666666666666,0.0531400966183574,0.036697247706422,0.3478260869565217,0.0193704600484261,0.0639269406392694,0.5833333333333334,0.0338164251207729,8.920768664381621e-09,8.711688148810175e-09,8.007619116059092e-09,6.442777368720058e-09,0.0580912863070539,50583218.78987388,0.0167926726086415
bartx,0.0625,0.8125,0.0325,0.0144927536231884,0.2,0.0075187969924812,0.0528846153846153,0.6875,0.0275,3.2445268826465676e-09,3.06259079576919e-09,2.479308278248792e-09,1.9158158735627353e-09,0.0347490347490347,63016766740.45336,0.0123324396782841
bartx,0.0316205533596837,0.6956521739130435,0.0161779575328614,0.0118811881188118,0.2727272727272727,0.0060728744939271,0.0237154150197628,0.5217391304347826,0.0121334681496461,1.4866562135396842e-20,1.4608013228694292e-20,1.36928861773392e-20,9.735624761233332e-21,0.0189035916824196,9.054520950279443e+19,0.0120890110168969
bartx,0.0668380462724935,0.7647058823529411,0.0349462365591397,0.0258397932816537,0.3125,0.013477088948787,0.0616966580976863,0.7058823529411765,0.032258064516129,4.72062852376013e-10,4.5656502137259084e-10,4.1999348468417384e-10,3.354537333387282e-10,0.0571428571428571,1243475937.737465,0.0196629213483146
bartx,0.0470588235294117,0.8,0.0242424242424242,0.0196850393700787,0.3571428571428571,0.0101214574898785,0.0313725490196078,0.5333333333333333,0.0161616161616161,1.0002362736450852e-14,9.434046671879782e-15,8.162847750436903e-15,7.443618780614588e-15,0.0298013245033112,103094449216066.69,0.0099173553719008
bartx,0.0248447204968944,0.8888888888888888,0.0125984251968503,0.0124416796267496,0.4705882352941176,0.0063041765169424,0.0186335403726708,0.6666666666666666,0.0094488188976377,2.792687664013283e-28,2.792687664013283e-28,2.6972111626794956e-28,2.287114897252257e-28,0.0251937984496124,1.1556574841988816e+30,0.0109541628394574
bartx,0.0469715698393077,0.9047619047619048,0.0241116751269035,0.0173482032218091,0.35,0.0088945362134688,0.034610630407911,0.6666666666666666,0.0177664974619289,4.54034626491309e-16,4.506208323071638e-16,4.093190950944376e-16,3.500572311116198e-16,0.0358851674641148,1.0159065527008456e+16,0.0108607499494695
bartx,0.044378698224852,0.9375,0.0227272727272727,0.0178041543026706,0.4,0.0091047040971168,0.029585798816568,0.625,0.0151515151515151,1.3589441291104127e-16,1.3589441291104127e-16,1.276583878861297e-16,1.1370756998678963e-16,0.0306406685236768,4.137678959312523e+18,0.0146189735614307
bartx,0.0567375886524822,0.4210526315789473,0.0304182509505703,0.0071428571428571,0.0555555555555555,0.0038167938931297,0.0354609929078014,0.2631578947368421,0.0190114068441064,1.429358991012494e-07,1.3194082993961486e-07,7.623247952066634e-08,4.0150533455407145e-08,0.0372340425531914,748866.3356318689,0.0081916854392791
bartx,0.0842911877394636,0.7333333333333333,0.0447154471544715,0.0231660231660231,0.2142857142857142,0.0122448979591836,0.0613026819923371,0.5333333333333333,0.032520325203252,2.984416627088974e-07,2.9098062114117493e-07,2.1910906882425378e-07,1.6452553200618704e-07,0.048780487804878,22489777.454363123,0.0141651597347799
bartx,0.0350877192982456,0.9375,0.0178784266984505,0.0211019929660023,0.6,0.0107398568019093,0.0280701754385964,0.75,0.0143027413587604,4.4977445238767977e-26,4.4977445238767977e-26,4.37780466990675e-26,3.7683805470319113e-26,0.0274599542334096,3.234505944914185e+23,0.017907682116327
bartx,0.0487012987012987,0.8333333333333334,0.0250836120401337,0.01628664495114,0.2941176470588235,0.0083752093802345,0.0389610389610389,0.6666666666666666,0.020066889632107,5.814854182125711e-14,5.64159343659909e-14,4.767254748809334e-14,3.8754292872637835e-14,0.0342679127725856,1181879488296908.8,0.0102691924227318
bartx,0.0618556701030927,0.5,0.0329670329670329,0.0104166666666666,0.0909090909090909,0.005524861878453,0.0412371134020618,0.3333333333333333,0.0219780219780219,6.667409219436628e-07,6.04407109989096e-07,4.4133570149007725e-07,3.103712186430493e-07,0.0495867768595041,2767163.464147577,0.0173220973782771
bartx,0.0449438202247191,0.8,0.0231213872832369,0.0140845070422535,0.2631578947368421,0.0072358900144717,0.0337078651685393,0.6,0.0173410404624277,1.361526108089654e-13,1.3508054300731997e-13,1.1778281411251768e-13,9.47622171230399e-14,0.0310734463276836,827971624666386.8,0.0046579330422125
bartx,0.0414507772020725,0.631578947368421,0.0214285714285714,0.0138648180242634,0.2222222222222222,0.0071556350626118,0.0345423143350604,0.5263157894736842,0.0178571428571428,4.0397843099299716e-14,3.876560701447952e-14,3.050449376885896e-14,2.2905993509912207e-14,0.0343642611683848,134073834076581.12,0.011169024571854
bartx,0.0437158469945355,0.8421052631578947,0.0224403927068723,0.0082191780821917,0.1666666666666666,0.0042134831460674,0.0327868852459016,0.631578947368421,0.0168302945301542,4.9584313867231703e-17,4.8153997121061554e-17,4.477030281216066e-17,3.5486812865763857e-17,0.0206185567010309,6.032912463197672e+17,0.0110249355398898
bartx,0.1132075471698113,0.8571428571428571,0.0606060606060606,0.0443037974683544,0.35,0.0236486486486486,0.0691823899371069,0.5238095238095238,0.037037037037037,6.403433876603392e-07,6.170581735635996e-07,5.404733180252405e-07,4.268955917735595e-07,0.058252427184466,1261256.5546942991,0.0053268765133171
bartx,0.0490196078431372,0.9090909090909092,0.0251889168765743,0.0197044334975369,0.4,0.0101010101010101,0.034313725490196,0.6363636363636364,0.017632241813602,2.532180492123665e-16,2.4869629833357424e-16,2.255942620255629e-16,1.9225814847605607e-16,0.0308370044052863,4311231547115195.0,0.0187340544537166
bartx,0.048465266558966,0.75,0.025041736227045,0.0226904376012965,0.3684210526315789,0.011705685618729,0.0420032310177706,0.65,0.021702838063439,2.379616980706084e-13,2.31962663665467e-13,1.996458314321206e-13,1.6474271404888276e-13,0.0396341463414634,19066373857822.38,0.0114140773620798
bartx,0.1339712918660286,0.875,0.0725388601036269,0.0193236714975845,0.1333333333333333,0.0104166666666666,0.0861244019138756,0.5625,0.0466321243523316,2.1068815609079148e-05,1.9286523644389543e-05,1.463709383725992e-05,1.1175054521281513e-05,0.0559440559440559,105082.3912487588,0.0094594594594594
bartx,0.0228050171037628,0.7692307692307693,0.011574074074074,0.0068571428571428,0.25,0.0034762456546929,0.0182440136830102,0.6153846153846154,0.0092592592592592,1.367049344060448e-27,1.3505788700356234e-27,1.2836926767396889e-27,1.046383448540096e-27,0.0259740259740259,8.077754107032102e+30,0.0111241217798594
bartx,0.0434782608695652,0.0833333333333333,0.0294117647058823,0.0,0.0,0.0,0.0434782608695652,0.0833333333333333,0.0294117647058823,0.1433570021251647,0.0620430304279401,0.0096942235043656,0.0002462025016981,0.0,16.746375020814504,0.002932551319648
bartx,0.0786885245901639,0.7058823529411765,0.0416666666666666,0.0132013201320132,0.125,0.0069686411149825,0.0590163934426229,0.5294117647058824,0.03125,1.339034978367525e-07,1.2198623205898577e-07,9.62666416682294e-08,7.301121699556725e-08,0.0582010582010582,25712813.361603595,0.0074878907466086
bartx,0.0228898426323319,0.6153846153846154,0.0116618075801749,0.0028694404591104,0.0833333333333333,0.0014598540145985,0.0200286123032904,0.5384615384615384,0.010204081632653,2.4922286495062507e-17,2.3537715023114596e-17,2.0721901130726133e-17,1.5293221258333814e-17,0.0187667560321715,6.513495103900311e+23,0.0084509245010616
